,track_id,lat,lon,speed,lon_acc,lat_acc,time
2619,5,37.979434,23.735979,0.0000,0.0000,0.0000,74.400000
2620,5,37.979434,23.735979,0.0000,0.0000,0.0000,74.440000
2621,5,37.979434,23.735979,0.0000,0.0000,0.0000,74.480000
2622,5,37.979434,23.735979,0.0000,0.0000,0.0000,74.520000
2623,5,37.979434,23.735979,0.0000,0.0000,0.0000,74.560000
2624,5,37.979434,23.735979,0.0000,0.0000,0.0000,74.600000
2625,5,37.979434,23.735979,0.0000,0.0000,0.0000,74.640000
2626,5,37.979434,23.735979,0.0000,0.0000,0.0000,74.680000
2627,5,37.979434,23.735979,0.0000,0.0000,0.0000,74.720000
2628,5,37.979434,23.735979,0.0000,0.0000,0.0000,74.760000
2629,5,37.979434,23.735979,0.0000,0.0000,0.0000,74.800000
2630,5,37.979434,23.735979,0.0000,0.0000,0.0000,74.840000
2631,5,37.979434,23.735979,0.0000,0.0000,0.0000,74.880000
2632,5,37.979434,23.735979,0.0000,0.0000,0.0000,74.920000
2633,5,37.979434,23.735979,0.0000,0.0000,0.0000,74.960000
2634,5,37.979434,23.735979,0.0000,0.0000,0.0000,75.000000
2635,5,37.979434,23.735979,0.0000,0.0000,0.0000,75.040000
2636,5,37.979434,23.735979,0.0000,0.0000,0.0000,75.080000
2637,5,37.979434,23.735979,0.0000,0.0000,0.0000,75.120000
2638,5,37.979434,23.735979,0.0000,0.0000,0.0000,75.160000
2639,5,37.979434,23.735979,0.0000,0.0000,0.0000,75.200000
2640,5,37.979434,23.735979,0.0000,0.0000,0.0000,75.240000
2641,5,37.979434,23.735979,0.0000,0.0000,0.0000,75.280000
2642,5,37.979434,23.735979,0.0000,0.0000,0.0000,75.320000
2643,5,37.979434,23.735979,0.0000,0.0000,0.0000,75.360000
2644,5,37.979434,23.735979,0.0000,0.0000,0.0000,75.400000
2645,5,37.979434,23.735979,0.0000,0.0000,0.0000,75.440000
2646,5,37.979434,23.735979,0.0000,0.0000,0.0000,75.480000
2647,5,37.979434,23.735979,0.0000,0.0000,0.0000,75.520000
2648,5,37.979434,23.735979,0.0000,0.0000,0.0000,75.560000
2649,5,37.979434,23.735979,0.0000,0.0000,0.0000,75.600000
2650,5,37.979434,23.735979,0.0000,0.0000,0.0000,75.640000
2651,5,37.979434,23.735979,0.0000,0.0000,0.0000,75.680000
2652,5,37.979434,23.735979,0.0000,0.0000,0.0000,75.720000
2653,5,37.979434,23.735979,0.0000,0.0000,0.0000,75.760000
2654,5,37.979434,23.735979,0.0000,0.0000,0.0000,75.800000
2655,5,37.979434,23.735979,0.0000,0.0000,0.0000,75.840000
2656,5,37.979434,23.735979,0.0000,0.0000,0.0000,75.880000
2657,5,37.979434,23.735979,0.0000,0.0000,0.0000,75.920000
2658,5,37.979434,23.735979,0.0000,0.0000,0.0000,75.960000
2659,5,37.979434,23.735979,0.0000,0.0000,0.0000,76.000000
2660,5,37.979434,23.735979,0.0000,0.0000,0.0000,76.040000
2661,5,37.979434,23.735979,0.0000,0.0000,0.0000,76.080000
2662,5,37.979434,23.735979,0.0000,0.0000,0.0000,76.120000
2663,5,37.979434,23.735979,0.0000,0.0000,0.0000,76.160000
2664,5,37.979434,23.735979,0.0000,0.0000,0.0000,76.200000
2665,5,37.979434,23.735979,0.0000,0.0000,0.0000,76.240000
2666,5,37.979434,23.735979,0.0000,0.0000,0.0000,76.280000
2667,5,37.979434,23.735979,0.0000,0.0000,0.0000,76.320000
2668,5,37.979434,23.735979,0.0000,0.0000,0.0000,76.360000
2669,5,37.979434,23.735979,0.0000,0.0000,0.0000,76.400000
2670,5,37.979434,23.735979,0.0000,0.0000,0.0000,76.440000
2671,5,37.979434,23.735979,0.0000,0.0000,0.0000,76.480000
2672,5,37.979434,23.735979,0.0000,0.0000,0.0000,76.520000
2673,5,37.979434,23.735979,0.0000,0.0000,0.0000,76.560000
2674,5,37.979434,23.735979,0.0000,0.0000,0.0000,76.600000
2675,5,37.979434,23.735979,0.0000,0.0000,0.0000,76.640000
2676,5,37.979434,23.735979,0.0000,0.0000,0.0000,76.680000
2677,5,37.979434,23.735979,0.0000,0.0000,0.0000,76.720000
2678,5,37.979434,23.735979,0.0000,0.0000,0.0000,76.760000
2679,5,37.979434,23.735979,0.0000,0.0000,0.0000,76.800000
2680,5,37.979434,23.735979,0.0000,0.0000,0.0000,76.840000
2681,5,37.979434,23.735979,0.0000,0.0000,0.0000,76.880000
2682,5,37.979434,23.735979,0.0000,0.0000,0.0000,76.920000
2683,5,37.979434,23.735979,0.0000,0.0000,0.0000,76.960000
2684,5,37.979434,23.735979,0.0000,0.0000,0.0000,77.000000
2685,5,37.979434,23.735979,0.0000,0.0000,0.0000,77.040000
2686,5,37.979434,23.735979,0.0000,0.0000,0.0000,77.080000
2687,5,37.979434,23.735979,0.0000,0.0000,0.0000,77.120000
2688,5,37.979434,23.735979,0.0000,0.0000,0.0000,77.160000
2689,5,37.979434,23.735979,0.0000,0.0000,0.0000,77.200000
2690,5,37.979434,23.735979,0.0000,0.0000,0.0000,77.240000
2691,5,37.979434,23.735979,0.0000,0.0000,0.0000,77.280000
2692,5,37.979434,23.735979,0.0000,0.0000,0.0000,77.320000
2693,5,37.979434,23.735979,0.0000,0.0000,0.0000,77.360000
2694,5,37.979434,23.735979,0.0000,0.0000,0.0000,77.400000
2695,5,37.979434,23.735979,0.0000,0.0000,0.0000,77.440000
2696,5,37.979434,23.735979,0.0000,0.0000,0.0000,77.480000
2697,5,37.979434,23.735979,0.0000,0.0000,0.0000,77.520000
2698,5,37.979434,23.735979,0.0000,0.0000,0.0000,77.560000
2699,5,37.979434,23.735979,0.0000,0.0000,0.0000,77.600000
2700,5,37.979434,23.735979,0.0000,0.0000,0.0000,77.640000
2701,5,37.979434,23.735979,0.0000,0.0000,0.0000,77.680000
2702,5,37.979434,23.735979,0.0000,0.0000,0.0000,77.720000
2703,5,37.979434,23.735979,0.0000,0.0000,0.0000,77.760000
2704,5,37.979434,23.735979,0.0000,0.0000,0.0000,77.800000
2705,5,37.979434,23.735979,0.0000,0.0000,0.0000,77.840000
2706,5,37.979434,23.735979,0.0000,0.0000,0.0000,77.880000
2707,5,37.979434,23.735979,0.0000,0.0000,0.0000,77.920000
2708,5,37.979434,23.735979,0.0000,0.0000,0.0000,77.960000
2709,5,37.979434,23.735979,0.0000,0.0000,0.0000,78.000000
2710,5,37.979434,23.735979,0.0000,0.0000,0.0000,78.040000
2711,5,37.979434,23.735979,0.0000,0.0000,0.0000,78.080000
2712,5,37.979434,23.735979,0.0000,0.0000,0.0000,78.120000
2713,5,37.979434,23.735979,0.0000,0.0000,0.0000,78.160000
2714,5,37.979434,23.735979,0.0000,0.0000,0.0000,78.200000
2715,5,37.979434,23.735979,0.0000,0.0000,0.0000,78.240000
2716,5,37.979434,23.735979,0.0000,0.0000,0.0000,78.280000
2717,5,37.979434,23.735979,0.0000,0.0000,0.0000,78.320000
2718,5,37.979434,23.735979,0.0000,0.0000,0.0000,78.360000
2719,5,37.979434,23.735979,0.0000,0.0000,0.0000,78.400000
2720,5,37.979434,23.735979,0.0000,0.0000,0.0000,78.440000
2721,5,37.979434,23.735979,0.0000,0.0000,0.0000,78.480000
2722,5,37.979434,23.735979,0.0000,0.0000,0.0000,78.520000
2723,5,37.979434,23.735979,0.0000,0.0000,0.0000,78.560000
2724,5,37.979434,23.735979,0.0000,0.0000,0.0000,78.600000
2725,5,37.979434,23.735979,0.0000,0.0000,0.0000,78.640000
2726,5,37.979434,23.735979,0.0000,0.0000,0.0000,78.680000
2727,5,37.979434,23.735979,0.0000,0.0000,0.0000,78.720000
2728,5,37.979434,23.735979,0.0000,0.0000,0.0000,78.760000
2729,5,37.979434,23.735979,0.0000,0.0000,0.0000,78.800000
2730,5,37.979434,23.735979,0.0000,0.0000,0.0000,78.840000
2731,5,37.979434,23.735979,0.0000,0.0000,0.0000,78.880000
2732,5,37.979434,23.735979,0.0000,0.0000,0.0000,78.920000
2733,5,37.979434,23.735979,0.0000,0.0000,0.0000,78.960000
2734,5,37.979434,23.735979,0.0000,0.0000,0.0000,79.000000
2735,5,37.979434,23.735979,0.0000,0.0000,0.0000,79.040000
2736,5,37.979434,23.735979,0.0000,0.0000,0.0000,79.080000
2737,5,37.979434,23.735979,0.0000,0.0000,0.0000,79.120000
2738,5,37.979434,23.735979,0.0000,0.0000,0.0000,79.160000
2739,5,37.979434,23.735979,0.0000,0.0000,0.0000,79.200000
2740,5,37.979434,23.735979,0.0000,0.0000,0.0000,79.240000
2741,5,37.979434,23.735979,0.0000,0.0000,0.0000,79.280000
2742,5,37.979434,23.735979,0.0000,0.0000,0.0000,79.320000
2743,5,37.979434,23.735979,0.0000,0.0000,0.0000,79.360000
2744,5,37.979434,23.735979,0.0000,0.0000,0.0000,79.400000
2745,5,37.979434,23.735979,0.0000,0.0000,0.0000,79.440000
2746,5,37.979434,23.735979,0.0000,0.0000,0.0000,79.480000
2747,5,37.979434,23.735979,0.0000,0.0000,0.0000,79.520000
2748,5,37.979434,23.735979,0.0000,0.0000,0.0000,79.560000
2749,5,37.979434,23.735979,0.0000,0.0000,0.0000,79.600000
2750,5,37.979434,23.735979,0.0000,0.0000,0.0000,79.640000
2751,5,37.979434,23.735979,0.0000,0.0000,0.0000,79.680000
2752,5,37.979434,23.735979,0.0000,0.0000,0.0000,79.720000
2753,5,37.979434,23.735979,0.0000,0.0000,0.0000,79.760000
2754,5,37.979434,23.735979,0.0000,0.0000,0.0000,79.800000
2755,5,37.979434,23.735979,0.0000,0.0000,0.0000,79.840000
2756,5,37.979434,23.735979,0.0000,0.0000,0.0000,79.880000
2757,5,37.979434,23.735979,0.0000,0.0000,0.0000,79.920000
2758,5,37.979434,23.735979,0.0000,0.0000,0.0000,79.960000
2759,5,37.979434,23.735979,0.0000,0.0000,0.0000,80.000000
2760,5,37.979434,23.735979,0.0000,0.0000,0.0000,80.040000
2761,5,37.979434,23.735979,0.0000,0.0000,0.0000,80.080000
2762,5,37.979434,23.735979,0.0000,0.0000,0.0000,80.120000
2763,5,37.979434,23.735979,0.0000,0.0000,0.0000,80.160000
2764,5,37.979434,23.735979,0.0000,0.0000,0.0000,80.200000
2765,5,37.979434,23.735979,0.0000,0.0000,0.0000,80.240000
2766,5,37.979434,23.735979,0.0000,0.0000,0.0000,80.280000
2767,5,37.979434,23.735979,0.0000,0.0000,0.0000,80.320000
2768,5,37.979434,23.735979,0.0000,0.0000,0.0000,80.360000
2769,5,37.979434,23.735979,0.0000,0.0000,0.0000,80.400000
2770,5,37.979434,23.735979,0.0000,0.0000,0.0000,80.440000
2771,5,37.979434,23.735979,0.0000,0.0000,0.0000,80.480000
2772,5,37.979434,23.735979,0.0000,0.0000,0.0000,80.520000
2773,5,37.979434,23.735979,0.0000,0.0000,0.0000,80.560000
2774,5,37.979434,23.735979,0.0000,0.0000,0.0000,80.600000
2775,5,37.979434,23.735979,0.0000,0.0000,0.0000,80.640000
2776,5,37.979434,23.735979,0.0000,0.0000,0.0000,80.680000
2777,5,37.979434,23.735979,0.0000,0.0000,0.0000,80.720000
2778,5,37.979434,23.735979,0.0000,0.0000,0.0000,80.760000
2779,5,37.979434,23.735979,0.0000,0.0000,0.0000,80.800000
2780,5,37.979434,23.735979,0.0000,0.0000,0.0000,80.840000
2781,5,37.979434,23.735979,0.0000,0.0000,0.0000,80.880000
2782,5,37.979434,23.735979,0.0000,0.0000,0.0000,80.920000
2783,5,37.979434,23.735979,0.0000,0.0000,0.0000,80.960000
2784,5,37.979434,23.735979,0.0000,0.0000,0.0000,81.000000
2785,5,37.979434,23.735979,0.0000,0.0000,0.0000,81.040000
2786,5,37.979434,23.735979,0.0000,0.0000,0.0000,81.080000
2787,5,37.979434,23.735979,0.0000,0.0000,0.0000,81.120000
2788,5,37.979434,23.735979,0.0000,0.0000,0.0000,81.160000
2789,5,37.979434,23.735979,0.0000,0.0000,0.0000,81.200000
2790,5,37.979434,23.735979,0.0000,0.0000,0.0000,81.240000
2791,5,37.979434,23.735979,0.0000,0.0000,0.0000,81.280000
2792,5,37.979434,23.735979,0.0000,0.0000,0.0000,81.320000
2793,5,37.979434,23.735979,0.0000,0.0000,0.0000,81.360000
2794,5,37.979434,23.735979,0.0000,0.0000,0.0000,81.400000
2795,5,37.979434,23.735979,0.0000,0.0000,0.0000,81.440000
2796,5,37.979434,23.735979,0.0000,0.0000,0.0000,81.480000
2797,5,37.979434,23.735979,0.0000,0.0000,0.0000,81.520000
2798,5,37.979434,23.735979,0.0000,0.0000,0.0000,81.560000
2799,5,37.979434,23.735979,0.0000,0.0000,0.0000,81.600000
2800,5,37.979434,23.735979,0.0000,0.0000,0.0000,81.640000
2801,5,37.979434,23.735979,0.0000,0.0000,0.0000,81.680000
2802,5,37.979434,23.735979,0.0000,0.0000,0.0000,81.720000
2803,5,37.979434,23.735979,0.0000,0.0000,0.0000,81.760000
2804,5,37.979434,23.735979,0.0000,0.0000,0.0000,81.800000
2805,5,37.979434,23.735979,0.0000,0.0000,0.0000,81.840000
2806,5,37.979434,23.735979,0.0000,0.0000,0.0000,81.880000
2807,5,37.979434,23.735979,0.0000,0.0000,0.0000,81.920000
2808,5,37.979434,23.735979,0.0000,0.0000,0.0000,81.960000
2809,5,37.979434,23.735979,0.0000,0.0000,0.0000,82.000000
2810,5,37.979434,23.735979,0.0000,0.0000,0.0000,82.040000
2811,5,37.979434,23.735979,0.0000,0.0000,0.0000,82.080000
2812,5,37.979434,23.735979,0.0000,0.0000,0.0000,82.120000
2813,5,37.979434,23.735979,0.0000,0.0000,0.0000,82.160000
2814,5,37.979434,23.735979,0.0000,0.0000,0.0000,82.200000
2815,5,37.979434,23.735979,0.0000,0.0000,0.0000,82.240000
2816,5,37.979434,23.735979,0.0000,0.0000,0.0000,82.280000
2817,5,37.979434,23.735979,0.0000,0.0000,0.0000,82.320000
2818,5,37.979434,23.735979,0.0000,0.0000,0.0000,82.360000
2819,5,37.979434,23.735979,0.0000,0.0000,0.0000,82.400000
2820,5,37.979434,23.735979,0.0000,0.0000,0.0000,82.440000
2821,5,37.979434,23.735979,0.0000,0.0000,0.0000,82.480000
2822,5,37.979434,23.735979,0.0000,0.0000,0.0000,82.520000
2823,5,37.979434,23.735979,0.0000,0.0000,0.0000,82.560000
2824,5,37.979434,23.735979,0.0000,0.0000,0.0000,82.600000
2825,5,37.979434,23.735979,0.0000,0.0000,0.0000,82.640000
2826,5,37.979434,23.735979,0.0000,0.0000,0.0000,82.680000
2827,5,37.979434,23.735979,0.0000,0.0000,0.0000,82.720000
2828,5,37.979434,23.735979,0.0000,0.0000,0.0000,82.760000
2829,5,37.979434,23.735979,0.0000,0.0000,0.0000,82.800000
2830,5,37.979434,23.735979,0.0000,0.0000,0.0000,82.840000
2831,5,37.979434,23.735979,0.0000,0.0000,0.0000,82.880000
2832,5,37.979434,23.735979,0.0000,0.0000,0.0000,82.920000
2833,5,37.979434,23.735979,0.0000,0.0000,0.0000,82.960000
2834,5,37.979434,23.735979,0.0000,0.0000,0.0000,83.000000
2835,5,37.979434,23.735979,0.0000,0.0000,0.0000,83.040000
2836,5,37.979434,23.735979,0.0000,0.0000,0.0000,83.080000
2837,5,37.979434,23.735979,0.0000,0.0000,0.0000,83.120000
2838,5,37.979434,23.735979,0.0000,0.0000,0.0000,83.160000
2839,5,37.979434,23.735979,0.0000,0.0000,0.0000,83.200000
2840,5,37.979434,23.735979,0.0000,0.0000,0.0000,83.240000
2841,5,37.979434,23.735979,0.0000,0.0000,0.0000,83.280000
2842,5,37.979434,23.735979,0.0000,0.0000,0.0000,83.320000
2843,5,37.979434,23.735979,0.0000,0.0000,0.0000,83.360000
2844,5,37.979434,23.735979,0.0000,0.0000,0.0000,83.400000
2845,5,37.979434,23.735979,0.0000,0.0000,0.0000,83.440000
2846,5,37.979434,23.735979,0.0000,0.0000,0.0000,83.480000
2847,5,37.979434,23.735979,0.0000,0.0000,0.0000,83.520000
2848,5,37.979434,23.735979,0.0000,0.0000,0.0000,83.560000
2849,5,37.979434,23.735979,0.0000,0.0000,0.0000,83.600000
2850,5,37.979434,23.735979,0.0000,0.0000,0.0000,83.640000
2851,5,37.979434,23.735979,0.0000,0.0000,0.0000,83.680000
2852,5,37.979434,23.735979,0.0000,0.0000,0.0000,83.720000
2853,5,37.979434,23.735979,0.0000,0.0000,0.0000,83.760000
2854,5,37.979434,23.735979,0.0000,0.0000,0.0000,83.800000
2855,5,37.979434,23.735979,0.0000,0.0000,0.0000,83.840000
2856,5,37.979434,23.735979,0.0000,0.0000,0.0000,83.880000
2857,5,37.979434,23.735979,0.0000,0.0000,0.0000,83.920000
2858,5,37.979434,23.735979,0.0000,0.0000,0.0000,83.960000
2859,5,37.979434,23.735979,0.0000,0.0000,0.0000,84.000000
2860,5,37.979434,23.735979,0.0000,0.0000,0.0000,84.040000
2861,5,37.979434,23.735979,0.0000,0.0000,0.0000,84.080000
2862,5,37.979434,23.735979,0.0000,0.0000,0.0000,84.120000
2863,5,37.979434,23.735979,0.0000,0.0000,0.0000,84.160000
2864,5,37.979434,23.735979,0.0000,0.0000,0.0000,84.200000
2865,5,37.979434,23.735979,0.0000,0.0000,0.0000,84.240000
2866,5,37.979434,23.735979,0.0000,0.0000,0.0000,84.280000
2867,5,37.979434,23.735979,0.0000,0.0000,0.0000,84.320000
2868,5,37.979434,23.735979,0.0000,0.0000,0.0000,84.360000
2869,5,37.979434,23.735979,0.0000,0.0000,0.0000,84.400000
2870,5,37.979434,23.735979,0.0000,0.0000,0.0000,84.440000
2871,5,37.979434,23.735979,0.0000,0.0000,0.0000,84.480000
2872,5,37.979434,23.735979,0.0000,0.0000,0.0000,84.520000
2873,5,37.979434,23.735979,0.0000,0.0000,0.0000,84.560000
2874,5,37.979434,23.735979,0.0000,0.0000,0.0000,84.600000
2875,5,37.979434,23.735979,0.0000,0.0000,0.0000,84.640000
2876,5,37.979434,23.735979,0.0000,0.0000,0.0000,84.680000
2877,5,37.979434,23.735979,0.0000,0.0000,0.0000,84.720000
2878,5,37.979434,23.735979,0.0000,0.0000,0.0000,84.760000
2879,5,37.979434,23.735979,0.0000,0.0000,0.0000,84.800000
2880,5,37.979434,23.735979,0.0000,0.0000,0.0000,84.840000
2881,5,37.979434,23.735979,0.0000,0.0000,0.0000,84.880000
2882,5,37.979434,23.735979,0.0000,0.0000,0.0000,84.920000
2883,5,37.979434,23.735979,0.0000,0.0000,0.0000,84.960000
2884,5,37.979434,23.735979,0.0000,0.0000,0.0000,85.000000
2885,5,37.979434,23.735979,0.0000,0.0000,0.0000,85.040000
2886,5,37.979434,23.735979,0.0000,0.0000,0.0000,85.080000
2887,5,37.979434,23.735979,0.0000,0.0000,0.0000,85.120000
2888,5,37.979434,23.735979,0.0000,0.0000,0.0000,85.160000
2889,5,37.979434,23.735979,0.0000,0.0000,0.0000,85.200000
2890,5,37.979434,23.735979,0.0000,0.0000,0.0000,85.240000
2891,5,37.979434,23.735979,0.0000,0.0000,0.0000,85.280000
2892,5,37.979434,23.735979,0.0000,0.0000,0.0000,85.320000
2893,5,37.979434,23.735979,0.0000,0.0000,0.0000,85.360000
2894,5,37.979434,23.735979,0.0000,0.0000,0.0000,85.400000
2895,5,37.979434,23.735979,0.0000,0.0000,0.0000,85.440000
2896,5,37.979434,23.735979,0.0000,0.0000,0.0000,85.480000
2897,5,37.979434,23.735979,0.0000,0.0000,0.0000,85.520000
2898,5,37.979434,23.735979,0.0000,0.0000,0.0000,85.560000
2899,5,37.979434,23.735979,0.0000,0.0000,0.0000,85.600000
2900,5,37.979434,23.735979,0.0000,0.0000,0.0000,85.640000
2901,5,37.979434,23.735979,0.0000,0.0000,0.0000,85.680000
2902,5,37.979434,23.735979,0.0000,0.0000,0.0000,85.720000
2903,5,37.979434,23.735979,0.0000,0.0000,0.0000,85.760000
2904,5,37.979434,23.735979,0.0000,0.0000,0.0000,85.800000
2905,5,37.979434,23.735979,0.0000,0.0000,0.0000,85.840000
2906,5,37.979434,23.735979,0.0000,0.0000,0.0000,85.880000
2907,5,37.979434,23.735979,0.0000,0.0000,0.0000,85.920000
2908,5,37.979434,23.735979,0.0000,0.0000,0.0000,85.960000
2909,5,37.979434,23.735979,0.0000,0.0000,0.0000,86.000000
2910,5,37.979434,23.735979,0.0000,0.0000,0.0000,86.040000
2911,5,37.979434,23.735979,0.0000,0.0000,0.0000,86.080000
2912,5,37.979434,23.735979,0.0000,0.0000,0.0000,86.120000
2913,5,37.979434,23.735979,0.0000,0.0000,0.0000,86.160000
2914,5,37.979434,23.735979,0.0000,0.0000,0.0000,86.200000
2915,5,37.979434,23.735979,0.0000,0.0000,0.0000,86.240000
2916,5,37.979434,23.735979,0.0000,0.0000,0.0000,86.280000
2917,5,37.979434,23.735979,0.0000,0.0000,0.0000,86.320000
2918,5,37.979434,23.735979,0.0000,0.0000,0.0000,86.360000
2919,5,37.979434,23.735979,0.0000,0.0000,0.0000,86.400000
2920,5,37.979434,23.735979,0.0000,0.0000,0.0000,86.440000
2921,5,37.979434,23.735979,0.0000,0.0000,0.0000,86.480000
2922,5,37.979434,23.735979,0.0000,0.0000,0.0000,86.520000
2923,5,37.979434,23.735979,0.0000,0.0000,0.0000,86.560000
2924,5,37.979434,23.735979,0.0000,0.0000,0.0000,86.600000
2925,5,37.979434,23.735979,0.0000,0.0000,0.0000,86.640000
2926,5,37.979434,23.735979,0.0000,0.0000,0.0000,86.680000
2927,5,37.979434,23.735979,0.0000,0.0000,0.0000,86.720000
2928,5,37.979434,23.735979,0.0000,0.0000,0.0000,86.760000
2929,5,37.979434,23.735979,0.0000,0.0000,0.0000,86.800000
2930,5,37.979434,23.735979,0.0000,0.0000,0.0000,86.840000
2931,5,37.979434,23.735979,0.0000,0.0000,0.0000,86.880000
2932,5,37.979434,23.735979,0.0000,0.0000,0.0000,86.920000
2933,5,37.979434,23.735979,0.0000,0.0000,0.0000,86.960000
2934,5,37.979434,23.735979,0.0000,0.0000,0.0000,87.000000
2935,5,37.979434,23.735979,0.0000,0.0000,0.0000,87.040000
2936,5,37.979434,23.735979,0.0000,0.0000,0.0000,87.080000
2937,5,37.979434,23.735979,0.0000,0.0000,0.0000,87.120000
2938,5,37.979434,23.735979,0.0000,0.0000,0.0000,87.160000
2939,5,37.979434,23.735979,0.0000,0.0000,0.0000,87.200000
2940,5,37.979434,23.735979,0.0000,0.0000,0.0000,87.240000
2941,5,37.979434,23.735979,0.0000,0.0000,0.0000,87.280000
2942,5,37.979434,23.735979,0.0000,0.0000,0.0000,87.320000
2943,5,37.979434,23.735979,0.0000,0.0000,0.0000,87.360000
2944,5,37.979434,23.735979,0.0000,0.0000,0.0000,87.400000
2945,5,37.979434,23.735979,0.0000,0.0000,0.0000,87.440000
2946,5,37.979434,23.735979,0.0000,0.0000,0.0000,87.480000
2947,5,37.979434,23.735979,0.0000,0.0000,0.0000,87.520000
2948,5,37.979434,23.735979,0.0000,0.0000,0.0000,87.560000
2949,5,37.979434,23.735979,0.0000,0.0000,0.0000,87.600000
2950,5,37.979434,23.735979,0.0000,0.0000,0.0000,87.640000
2951,5,37.979434,23.735979,0.0000,0.0000,0.0000,87.680000
2952,5,37.979434,23.735979,0.0000,0.0000,0.0000,87.720000
2953,5,37.979434,23.735979,0.0000,0.0000,0.0000,87.760000
2954,5,37.979434,23.735979,0.0000,0.0000,0.0000,87.800000
2955,5,37.979434,23.735979,0.0000,0.0000,0.0000,87.840000
2956,5,37.979434,23.735979,0.0000,0.0000,0.0000,87.880000
2957,5,37.979434,23.735979,0.0000,0.0000,0.0000,87.920000
2958,5,37.979434,23.735979,0.0000,0.0000,0.0000,87.960000
2959,5,37.979434,23.735979,0.0000,0.0000,0.0000,88.000000
2960,5,37.979434,23.735979,0.0000,0.0000,0.0000,88.040000
2961,5,37.979434,23.735979,0.0000,0.0000,0.0000,88.080000
2962,5,37.979434,23.735979,0.0000,0.0000,0.0000,88.120000
2963,5,37.979434,23.735979,0.0000,0.0000,0.0000,88.160000
2964,5,37.979434,23.735979,0.0000,0.0000,0.0000,88.200000
2965,5,37.979434,23.735979,0.0000,0.0000,0.0000,88.240000
2966,5,37.979434,23.735979,0.0000,0.0000,0.0000,88.280000
2967,5,37.979434,23.735979,0.0000,0.0000,0.0000,88.320000
2968,5,37.979434,23.735979,0.0000,0.0000,0.0000,88.360000
2969,5,37.979434,23.735979,0.0000,0.0000,0.0000,88.400000
2970,5,37.979434,23.735979,0.0000,0.0000,0.0000,88.440000
2971,5,37.979434,23.735979,0.0000,0.0000,0.0000,88.480000
2972,5,37.979434,23.735979,0.0000,0.0000,0.0000,88.520000
2973,5,37.979434,23.735979,0.0000,0.0000,0.0000,88.560000
2974,5,37.979434,23.735979,0.0000,0.0000,0.0000,88.600000
2975,5,37.979434,23.735979,0.0000,0.0000,0.0000,88.640000
2976,5,37.979434,23.735979,0.0000,0.0000,0.0000,88.680000
2977,5,37.979434,23.735979,0.0000,0.0000,0.0000,88.720000
2978,5,37.979434,23.735979,0.0000,0.0000,0.0000,88.760000
2979,5,37.979434,23.735979,0.0000,0.0000,0.0000,88.800000
2980,5,37.979434,23.735979,0.0000,0.0000,0.0000,88.840000
2981,5,37.979434,23.735979,0.0000,0.0000,0.0000,88.880000
2982,5,37.979434,23.735979,0.0000,0.0000,0.0000,88.920000
2983,5,37.979434,23.735979,0.0000,0.0000,0.0000,88.960000
2984,5,37.979434,23.735979,0.0000,0.0000,0.0000,89.000000
2985,5,37.979434,23.735979,0.0000,0.0000,0.0000,89.040000
2986,5,37.979434,23.735979,0.0000,0.0000,0.0000,89.080000
2987,5,37.979434,23.735979,0.0000,0.0000,0.0000,89.120000
2988,5,37.979434,23.735979,0.0000,0.0000,0.0000,89.160000
2989,5,37.979434,23.735979,0.0000,0.0000,0.0000,89.200000
2990,5,37.979434,23.735979,0.0000,0.0000,0.0000,89.240000
2991,5,37.979434,23.735979,0.0000,0.0000,0.0000,89.280000
2992,5,37.979434,23.735979,0.0000,0.0000,0.0000,89.320000
2993,5,37.979434,23.735979,0.0000,0.0000,0.0000,89.360000
2994,5,37.979434,23.735979,0.0000,0.0000,0.0000,89.400000
2995,5,37.979434,23.735979,0.0000,0.0000,0.0000,89.440000
2996,5,37.979434,23.735979,0.0000,0.0000,0.0000,89.480000
2997,5,37.979434,23.735979,0.0000,0.0000,0.0000,89.520000
2998,5,37.979434,23.735979,0.0000,0.0000,0.0000,89.560000
2999,5,37.979434,23.735979,0.0000,0.0000,0.0000,89.600000
3000,5,37.979434,23.735979,0.0000,0.0000,0.0000,89.640000
3001,5,37.979434,23.735979,0.0000,0.0000,0.0000,89.680000
3002,5,37.979434,23.735979,0.0000,0.0000,0.0000,89.720000
3003,5,37.979434,23.735979,0.0000,0.0000,0.0000,89.760000
3004,5,37.979434,23.735979,0.0000,0.0000,0.0000,89.800000
3005,5,37.979434,23.735979,0.0000,0.0000,0.0000,89.840000
3006,5,37.979434,23.735979,0.0000,0.0000,0.0000,89.880000
3007,5,37.979434,23.735979,0.0000,0.0000,0.0000,89.920000
3008,5,37.979434,23.735979,0.0000,0.0000,0.0000,89.960000
3009,5,37.979434,23.735979,0.0000,0.0000,0.0000,90.000000
3010,5,37.979434,23.735979,0.0000,0.0000,0.0000,90.040000
3011,5,37.979434,23.735979,0.0000,0.0000,0.0000,90.080000
3012,5,37.979434,23.735979,0.0000,0.0000,0.0000,90.120000
3013,5,37.979434,23.735979,0.0000,0.0000,0.0000,90.160000
3014,5,37.979434,23.735979,0.0000,0.0000,0.0000,90.200000
3015,5,37.979434,23.735979,0.0000,0.0000,0.0000,90.240000
3016,5,37.979434,23.735979,0.0000,0.0000,0.0000,90.280000
3017,5,37.979434,23.735979,0.0000,0.0000,0.0000,90.320000
